접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11140,중구,13400,인현동2가,1,대지,240,0,세운푸르지오헤리시티,20241012,50000,28.406,0,20,,,2023,아파트,중개거래,서울 동대문구
2024,11470,양천구,10100,신정동,1,대지,961,31,라온채,20241012,55000,50.66,33,2,,,2016,연립다세대,중개거래,서울 양천구
2024,11740,강동구,10500,길동,1,대지,365,1,라인,20241012,63500,59.94,0,15,,,1998,아파트,중개거래,서울 강동구
2024,11500,강서구,10600,내발산동,1,대지,688,40,이너스102동,20241012,40000,84.95,0,6,,,2003,아파트,직거래,
2024,11200,성동구,10700,행당동,1,대지,349,0,서울숲 한신 더 휴,20241012,143000,84.95,0,24,,,2003,아파트,중개거래,서울 성동구
2024,11200,성동구,11100,금호동3가,1,대지,562,0,샤인빌,20241012,100000,48.62,41,3,,,2019,연립다세대,중개거래,서울 성동구
2024,11110,종로구,15500,관수동,1,대지,98,1,종로 하이뷰 디아트,20241012,24000,18.16,27.8758,5,,,2020,오피스텔,중개거래,서울 종로구
2024,11560,영등포구,10100,영등포동,1,대지,647,0,영등포푸르지오,20241012,93000,59.912,0,1,,,2002,아파트,중개거래,서울 영등포구
2024,11470,양천구,10100,신정동,1,대지,1302,0,주건드림빌,20241012,59000,79.19,0,3,,,2004,아파트,중개거래,서울 양천구
2024,11200,성동구,11200,금호동4가,1,대지,235,0,서울숲2차푸르지오,20241012,190000,84.898,0,14,,,2012,아파트,중개거래,서울 성동구
2024,11290,성북구,13400,길음동,1,대지,1284,0,길음뉴타운8단지(래미안),20241012,86000,59.99,0,8,,,2010,아파트,중개거래,서울 성북구
2024,11260,중랑구,10100,면목동,1,대지,549,7,"현진트윈빌A,B동",20241012,40000,29.04,18,5,,,2021,연립다세대,중개거래,서울 성북구
2024,11305,강북구,10100,미아동,1,대지,303,26,(303-26),20241012,7800,26.64,13,-1,,,1994,연립다세대,중개거래,서울 강북구
2024,11215,광진구,10400,광장동,1,대지,218,1,극동2,20241012,171000,75.55,0,8,,,1989,아파트,중개거래,서울 광진구
2024,11440,마포구,10200,공덕동,1,대지,464,0,래미안공덕4차,20241012,145000,83.42,0,3,,,2005,아파트,중개거래,서울 마포구
2024,11620,관악구,10100,봉천동,1,대지,870,13,신원메트로빌,20241012,24200,36.93,47.01,5,,,2006,오피스텔,중개거래,서울 관악구
2024,11230,동대문구,11000,이문동,3,블럭,257,42,래미안 라그란데,20241012,123005,84.97,0,1,분양권,,0,아파트,중개거래,"서울 동대문구, 서울 중구"
2024,11590,동작구,10200,상도동,1,대지,126,68,우향아트빌,20241012,32000,58.78,37,1,,,2003,연립다세대,중개거래,서울 동작구
2024,11500,강서구,10200,등촌동,1,대지,688,0,주공3,20241012,81500,58.14,0,15,,,1995,아파트,중개거래,서울 강서구
2024,11680,강남구,10500,삼성동,1,대지,141,10,삼성동 롯데캐슬 클라쎄,20241012,51000,29.373,43.2521,5,,,2019,오피스텔,중개거래,서울 강남구
2024,11200,성동구,11300,옥수동,1,대지,428,0,극동,20241012,140000,142.26,0,1,,,1986,아파트,중개거래,서울 성동구
2024,11290,성북구,13400,길음동,1,대지,1284,0,길음뉴타운8단지(래미안),20241012,109500,84.82,0,9,,,2010,아파트,중개거래,서울 성북구
2024,11290,성북구,11300,삼선동3가,1,대지,116,0,삼선에스케이뷰,20241012,153000,116.86,0,5,,,2012,아파트,중개거래,서울 성북구
2024,11740,강동구,10700,암사동,1,대지,454,5,우주맨션B(454-5),20241012,30000,56.07,32,2,,,2004,연립다세대,중개거래,서울 강동구
2024,11620,관악구,10200,신림동,1,대지,1431,38,신림오피스텔,20241012,11500,24.75,34.05,6,,,1998,오피스텔,중개거래,서울 구로구
2024,11590,동작구,10700,사당동,1,대지,316,269,해오름빌라,20241012,39500,37.49,20,4,,,2003,연립다세대,중개거래,서울 동작구
2024,11740,강동구,10900,천호동,1,대지,571,0,래미안강동팰리스,20241012,125000,59.98,0,15,,,2017,아파트,중개거래,서울 강동구
2024,11290,성북구,13300,정릉동,1,대지,780,0,"산장아파트가동,나동",20241012,27000,52.89,0,1,,,1977,아파트,중개거래,서울 성북구
2024,11350,노원구,10300,공릉동,1,대지,742,0,효성아파트,20241012,77000,84.66,0,1,,,1995,아파트,중개거래,서울 노원구
2024,11440,마포구,10300,신공덕동,1,대지,1,48,갑을명가시티2,20241012,12500,16.76,25.62,7,,,null,오피스텔,중개거래,서울 마포구
2024,11350,노원구,10600,중계동,1,대지,502,1,중계그린1단지,20241012,47500,49.5,0,2,,20241022,1990,아파트,중개거래,서울 노원구
2024,11350,노원구,10600,중계동,1,대지,502,1,중계그린1단지,20241012,47500,49.5,0,2,,,1990,아파트,중개거래,서울 노원구
2024,11380,은평구,10100,수색동,1,대지,415,1,e편한세상 수색 에코포레,20241012,78000,84.951,0,15,,,2003,아파트,중개거래,서울 은평구
2024,11380,은평구,10600,대조동,1,대지,39,15,다성빌라,20241012,40000,46.8,24,2,,,2002,연립다세대,중개거래,서울 은평구
2024,11380,은평구,11400,진관동,1,대지,150,0,은평뉴타운기자촌11단지,20241012,68500,59.88,0,9,,,2015,아파트,중개거래,서울 은평구
2024,11500,강서구,10400,가양동,1,대지,1490,0,가양도시개발9-2단지,20241012,69500,49.5,0,5,,,1993,아파트,중개거래,서울 강서구
2024,11290,성북구,10300,돈암동,1,대지,1,0,돈암현대아파트,20241012,67500,68.76,0,8,,,1991,아파트,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1139,0,사당자이,20241012,95500,84.49,0,7,,,1999,아파트,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,105,0,사당우성3,20241012,90000,59.89,0,1,,,1993,아파트,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,1149,0,사당롯데캐슬2차,20241012,114000,84.766,0,11,,,2004,아파트,중개거래,서울 동작구
2024,11590,동작구,10200,상도동,1,대지,259,12,중앙(259-12),20241012,21000,48.46,25,1,,,1974,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,1,대지,468,17,은탁빌,20241012,34300,65.16,35,4,,,2010,연립다세대,중개거래,서울 관악구
2024,11410,서대문구,12000,남가좌동,1,대지,389,0,DMC에코자이,20241012,119500,84.978,0,14,,,2019,아파트,중개거래,서울 서대문구
2024,11530,구로구,10200,구로동,1,대지,317,31,호정빌라(317-31),20241012,31500,70.16,26,3,,,1997,연립다세대,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,18,11,빌라엔,20241012,26800,43.39,28,3,,,2017,연립다세대,중개거래,서울 강서구
2024,11290,성북구,10300,돈암동,1,대지,1,0,돈암현대아파트,20241012,54000,56.7,0,1,,,1991,아파트,중개거래,서울 성북구
2024,11350,노원구,10500,상계동,1,대지,1255,0,은빛1단지,20241012,52000,59.95,0,9,,,1998,아파트,중개거래,서울 노원구
2024,11545,금천구,10300,시흥동,1,대지,833,16,에스엠파크빌,20241012,19000,31.98,18,3,,,2013,연립다세대,중개거래,서울 금천구
2024,11410,서대문구,11900,북가좌동,1,대지,312,30,비주얼아트빌,20241012,26800,39.74,24,2,,,2014,연립다세대,중개거래,"서울 서대문구, 서울 은평구"
2024,11350,노원구,10300,공릉동,1,대지,109,0,비선아파트,20241012,41500,48.6,0,1,,,1999,아파트,중개거래,서울 노원구
2024,11560,영등포구,10100,영등포동,1,대지,647,0,영등포푸르지오,20241012,93000,59.912,0,1,,20241021,2002,아파트,중개거래,서울 영등포구
2024,11740,강동구,10900,천호동,1,대지,289,30,도원하늘채,20241012,48500,50.63,34,3,,,2019,연립다세대,중개거래,서울 서초구
2024,11590,동작구,10200,상도동,1,대지,231,9,효성하이츠빌라(231-9),20241012,36700,61.74,31,3,,,1996,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10800,대방동,1,대지,383,17,신호리치빌,20241012,75000,84.69,0,3,,,2003,아파트,중개거래,서울 동작구
2024,11440,마포구,11000,노고산동,1,대지,107,36,현대벤처빌,20241012,26500,31.57,0,18,,,2002,아파트,중개거래,서울 마포구
2024,11200,성동구,11400,성수동1가,1,대지,410,10,(410-10),20241012,225000,66.74,47,4,,,2007,연립다세대,중개거래,서울 성동구
2024,11710,송파구,10900,장지동,1,대지,879,0,송파더센트레,20241012,125000,59.85,0,13,,,2013,아파트,중개거래,서울 송파구
2024,11380,은평구,10200,녹번동,1,대지,133,7,지우팰리스,20241012,55000,43.92,24,6,,,2021,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10100,염창동,1,대지,253,16,(253-16),20241012,17000,41.05,29,-1,,,1989,연립다세대,직거래,
2024,11290,성북구,13500,종암동,1,대지,133,0,래미안세레니티,20241012,95000,84.92,0,2,,,2009,아파트,중개거래,서울 성북구
2024,11530,구로구,10200,구로동,1,대지,1284,0,우성에비뉴,20241012,56700,84.958,0,2,,,2008,아파트,중개거래,서울 구로구
2024,11680,강남구,11800,도곡동,1,대지,934,10,도곡우성아파트,20241012,203000,84.83,0,7,,,1986,아파트,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,870,1,동양하우징(870-1),20241012,29400,43.03,26,2,,,2017,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,13200,신길동,1,대지,4950,0,래미안에스티움,20241012,129900,59.98,0,5,,,2017,아파트,중개거래,서울 영등포구
2024,11560,영등포구,13200,신길동,1,대지,4950,0,래미안에스티움,20241012,158000,84.97,0,7,,,2017,아파트,중개거래,"서울 서초구, 서울 영등포구"
2024,11350,노원구,10500,상계동,1,대지,691,0,상계주공7(고층),20241012,49600,45.55,0,14,,,1988,아파트,중개거래,서울 노원구
2024,11290,성북구,13600,하월곡동,1,대지,225,0,래미안월곡,20241012,91000,84.589,0,6,,,2006,아파트,중개거래,서울 성북구
2024,11710,송파구,10900,장지동,1,대지,849,0,송파파인타운3단지,20241012,124000,84.94,0,8,,,2008,아파트,중개거래,서울 송파구
2024,11710,송파구,10900,장지동,1,대지,849,0,송파파인타운3단지,20241012,127500,84.98,0,5,,,2008,아파트,중개거래,서울 송파구
2024,11410,서대문구,12000,남가좌동,1,대지,388,0,DMC센트럴아이파크,20241012,110000,84.95,0,2,,,2018,아파트,중개거래,서울 서대문구
2024,11350,노원구,10500,상계동,1,대지,721,0,상계주공5(저층),20241012,49000,31.98,0,3,,,1987,아파트,중개거래,서울 노원구
2024,11410,서대문구,11100,홍제동,1,대지,456,0,성원,20241012,54800,55.35,0,10,,,1998,아파트,중개거래,서울 서대문구
2024,11740,강동구,10700,암사동,1,대지,509,0,선사현대아파트,20241012,103000,59.64,0,12,,,2000,아파트,중개거래,서울 강동구
2024,11740,강동구,10100,명일동,1,대지,312,159,참고은빌,20241012,27500,34.91,20,2,,,2012,연립다세대,중개거래,서울 강동구
2024,11710,송파구,10900,장지동,1,대지,843,0,송파파인타운9단지,20241012,118000,59.93,0,15,,,2007,아파트,중개거래,서울 송파구
2024,11560,영등포구,13300,대림동,1,대지,777,1,신동아,20241012,61900,67.41,0,9,,,1987,아파트,중개거래,서울 영등포구
2024,11215,광진구,10400,광장동,1,대지,570,0,상록타워아파트,20241012,120000,84.9,0,5,,,1997,아파트,중개거래,"경기 남양주시, 서울 광진구"
2024,11470,양천구,10300,신월동,1,대지,987,1,신월시영,20241012,54750,50.67,0,8,,,1988,아파트,중개거래,서울 양천구
2024,11230,동대문구,10500,답십리동,1,대지,1003,0,래미안위브,20241012,119700,59.99,0,12,,,2014,아파트,중개거래,"서울 동대문구, 서울 성동구"
2024,11440,마포구,12000,서교동,1,대지,394,25,동양한강트레벨,20241012,20500,29.09,39.58,13,,,2004,오피스텔,중개거래,서울 마포구
2024,11170,용산구,12900,이촌동,1,대지,203,39,(203-39),20241012,93700,27.24,16,1,,,1981,연립다세대,중개거래,"서울 강북구, 서울 용산구"
2024,11470,양천구,10100,신정동,1,대지,979,31,꿈많은빌,20241012,50000,51.03,28,4,,,2010,연립다세대,중개거래,서울 양천구
2024,11410,서대문구,12000,남가좌동,1,대지,377,0,DMC래미안클라시스,20241012,91800,84.95,0,7,,,2000,아파트,중개거래,서울 서대문구
2024,11740,강동구,10100,명일동,1,대지,46,3,고덕역 대명벨리온,20241012,20000,21.312,32.041,19,,,2021,오피스텔,중개거래,서울 강동구
2024,11560,영등포구,13200,신길동,1,대지,4958,0,보라매에스케이뷰,20241012,148000,84.98,0,4,,,2020,아파트,중개거래,서울 영등포구
2024,11290,성북구,13500,종암동,1,대지,80,0,래미안크리시엘,20241012,74800,59.99,0,20,,,2004,아파트,중개거래,서울 성북구
2024,11410,서대문구,11900,북가좌동,1,대지,455,0,신일해피트리,20241012,77000,84.98,0,1,,,2005,아파트,중개거래,서울 서대문구
2024,11530,구로구,11100,천왕동,1,대지,279,2,천왕이펜하우스2단지,20241012,88500,84.97,0,10,,,2011,아파트,중개거래,서울 구로구
2024,11230,동대문구,10500,답십리동,1,대지,530,15,현대썬앤빌청계,20241012,12450,14.82,0,5,,,2016,아파트,중개거래,"서울 동대문구, 서울 성동구"
2024,11110,종로구,18700,무악동,1,대지,60,0,인왕산아이파크,20241012,129000,84.858,0,11,,,2008,아파트,중개거래,서울 종로구
2024,11215,광진구,10100,중곡동,1,대지,681,0,성원,20241012,56500,59.82,0,21,,,1998,아파트,중개거래,서울 중랑구
2024,11320,도봉구,10600,방학동,1,대지,636,0,송학휴스테이,20241012,36000,51.867,0,7,,,2016,아파트,중개거래,서울 도봉구
2024,11560,영등포구,11300,당산동3가,1,대지,561,0,동부센트레빌,20241012,130000,134.83,0,1,,,2003,아파트,중개거래,서울 영등포구
2024,11290,성북구,13500,종암동,1,대지,80,0,래미안크리시엘,20241012,75000,59.99,0,6,,,2004,아파트,중개거래,서울 성북구
2024,11545,금천구,10100,가산동,1,대지,238,11,예다지,20241012,20800,44.72,56.085,6,,,2014,오피스텔,중개거래,서울 금천구
2024,11740,강동구,10300,상일동,1,대지,521,0,고덕자이,20241012,159000,84.739,0,11,,,2021,아파트,중개거래,서울 강동구
2024,11740,강동구,11000,강일동,1,대지,679,3,강일리슈빌에스,20241012,9500,18.474,26.6675,9,,,2016,오피스텔,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,1313,0,수락리버시티4단지,20241012,58000,59.9,0,8,,,2009,아파트,중개거래,서울 노원구
2024,11215,광진구,10500,자양동,1,대지,520,2,우성2,20241012,112500,80.1,0,5,,,1989,아파트,중개거래,서울 광진구
2024,11260,중랑구,10600,신내동,1,대지,656,0,화성.두산아파트,20241012,57000,66.96,0,12,,,1995,아파트,중개거래,서울 중랑구
2024,11290,성북구,13800,장위동,1,대지,230,248,상민아트빌101동,20241012,27500,50.98,22,1,,,2002,연립다세대,중개거래,서울 성북구
2024,11560,영등포구,12500,양평동1가,1,대지,20,0,신동아,20241012,83900,61.59,0,15,,,1982,아파트,중개거래,서울 영등포구
2024,11230,동대문구,10400,전농동,1,대지,687,0,전농동신성미소지움,20241012,88000,55.371,0,15,,,2005,아파트,중개거래,서울 동대문구
2024,11260,중랑구,10600,신내동,1,대지,656,0,화성.두산아파트,20241012,59900,66.96,0,5,,,1995,아파트,중개거래,서울 중랑구
2024,11230,동대문구,10600,장안동,1,대지,415,14,가우디캐슬,20241012,23900,25.8,0,12,,,2016,아파트,중개거래,서울 동대문구
2024,11545,금천구,10300,시흥동,1,대지,819,16,벨로체,20241012,28500,45.27,26,3,,,2014,연립다세대,중개거래,서울 금천구
2024,11230,동대문구,10600,장안동,1,대지,395,5,화성골드(395-5),20241012,48000,122.95,50,3,,,1996,연립다세대,중개거래,서울 동대문구
2024,11230,동대문구,10400,전농동,1,대지,127,47,로얄팰리스102동,20241012,45000,29.27,16,2,,,2020,연립다세대,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,1,대지,1717,0,관악푸르지오,20241012,95000,84.75,0,18,,,2004,아파트,중개거래,서울 관악구
2024,11230,동대문구,10400,전농동,1,대지,687,0,전농동신성미소지움,20241012,93500,80.325,0,6,,,2005,아파트,중개거래,서울 동대문구
2024,11500,강서구,10800,공항동,1,대지,45,19,대룡드림타워-Ⅱ,20241012,8800,25.83,35.03,8,,,2005,오피스텔,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,560,0,신도림현대,20241012,84500,80.01,0,9,,,1994,아파트,중개거래,서울 구로구
2024,11260,중랑구,10500,망우동,1,대지,459,37,에버하임,20241012,37000,44.88,27,4,,,2016,연립다세대,중개거래,서울 마포구
